ind,synbiohub_uri,igem_link,team_name
19764,https://synbiohub.org/public/igem/BBa_K1163102/1,http://parts.igem.org/Part:BBa_K1163102,iGEM13_Evry
19765,https://synbiohub.org/public/igem/BBa_K1163105/1,http://parts.igem.org/Part:BBa_K1163105,iGEM13_Evry
19766,https://synbiohub.org/public/igem/BBa_K1163108/1,http://parts.igem.org/Part:BBa_K1163108,iGEM13_Evry
19767,https://synbiohub.org/public/igem/BBa_K1163111/1,http://parts.igem.org/Part:BBa_K1163111,iGEM13_Evry
19768,https://synbiohub.org/public/igem/BBa_K1163003/1,http://parts.igem.org/Part:BBa_K1163003,iGEM13_Evry
19769,https://synbiohub.org/public/igem/BBa_S01533/1,http://parts.igem.org/Part:BBa_S01533,Antiquity &nbsp; (2003-12-15)</div>
19770,https://synbiohub.org/public/igem/BBa_K1163004/1,http://parts.igem.org/Part:BBa_K1163004,iGEM13_Evry
19771,https://synbiohub.org/public/igem/BBa_K1163103/1,http://parts.igem.org/Part:BBa_K1163103,iGEM13_Evry
19772,https://synbiohub.org/public/igem/BBa_K1163112/1,http://parts.igem.org/Part:BBa_K1163112,iGEM13_Evry
19773,https://synbiohub.org/public/igem/BBa_K1163106/1,http://parts.igem.org/Part:BBa_K1163106,iGEM13_Evry
19774,https://synbiohub.org/public/igem/BBa_K1163109/1,http://parts.igem.org/Part:BBa_K1163109,iGEM13_Evry
19775,https://synbiohub.org/public/igem/BBa_K1080000/1,http://parts.igem.org/Part:BBa_K1080000,iGEM13_Macquarie_Australia
19776,https://synbiohub.org/public/igem/BBa_K1080002/1,http://parts.igem.org/Part:BBa_K1080002,iGEM13_Macquarie_Australia
19777,https://synbiohub.org/public/igem/BBa_K1080001/1,http://parts.igem.org/Part:BBa_K1080001,iGEM13_Macquarie_Australia
19778,https://synbiohub.org/public/igem/BBa_K1080004/1,http://parts.igem.org/Part:BBa_K1080004,iGEM13_Macquarie_Australia
19779,https://synbiohub.org/public/igem/BBa_K1080005/1,http://parts.igem.org/Part:BBa_K1080005,iGEM13_Macquarie_Australia
19780,https://synbiohub.org/public/igem/BBa_K1080007/1,http://parts.igem.org/Part:BBa_K1080007,iGEM13_Macquarie_Australia
19781,https://synbiohub.org/public/igem/BBa_K1080008/1,http://parts.igem.org/Part:BBa_K1080008,iGEM13_Macquarie_Australia
19782,https://synbiohub.org/public/igem/BBa_K1080009/1,http://parts.igem.org/Part:BBa_K1080009,iGEM13_Macquarie_Australia
19783,https://synbiohub.org/public/igem/BBa_K1080010/1,http://parts.igem.org/Part:BBa_K1080010,iGEM13_Macquarie_Australia
19784,https://synbiohub.org/public/igem/BBa_K1080012/1,http://parts.igem.org/Part:BBa_K1080012,iGEM13_Macquarie_Australia
19785,https://synbiohub.org/public/igem/BBa_K1080011/1,http://parts.igem.org/Part:BBa_K1080011,iGEM13_Macquarie_Australia
19786,https://synbiohub.org/public/igem/BBa_K1080013/1,http://parts.igem.org/Part:BBa_K1080013,iGEM13_Macquarie_Australia
19787,https://synbiohub.org/public/igem/BBa_K1075008/1,http://parts.igem.org/Part:BBa_K1075008,iGEM13_Bonn
19788,https://synbiohub.org/public/igem/BBa_K1075002/1,http://parts.igem.org/Part:BBa_K1075002,iGEM13_Bonn
19789,https://synbiohub.org/public/igem/BBa_K1075009/1,http://parts.igem.org/Part:BBa_K1075009,iGEM13_Bonn
19790,https://synbiohub.org/public/igem/BBa_K1075010/1,http://parts.igem.org/Part:BBa_K1075010,iGEM13_Bonn
19791,https://synbiohub.org/public/igem/BBa_K1075011/1,http://parts.igem.org/Part:BBa_K1075011,iGEM13_Bonn
19792,https://synbiohub.org/public/igem/BBa_K1075012/1,http://parts.igem.org/Part:BBa_K1075012,iGEM13_Bonn
19793,https://synbiohub.org/public/igem/BBa_K1075013/1,http://parts.igem.org/Part:BBa_K1075013,iGEM13_Bonn
19794,https://synbiohub.org/public/igem/BBa_K1075020/1,http://parts.igem.org/Part:BBa_K1075020,iGEM13_Bonn
19795,https://synbiohub.org/public/igem/BBa_K1075032/1,http://parts.igem.org/Part:BBa_K1075032,iGEM13_Bonn
19796,https://synbiohub.org/public/igem/BBa_K1075044/1,http://parts.igem.org/Part:BBa_K1075044,iGEM13_Bonn
19797,https://synbiohub.org/public/igem/BBa_K1031921/1,http://parts.igem.org/Part:BBa_K1031921,iGEM13_Peking
19798,https://synbiohub.org/public/igem/BBa_K1109000/1,http://parts.igem.org/Part:BBa_K1109000,iGEM13_Baskent_Meds
19799,https://synbiohub.org/public/igem/BBa_K1075003/1,http://parts.igem.org/Part:BBa_K1075003,iGEM13_Bonn
19800,https://synbiohub.org/public/igem/BBa_K1109001/1,http://parts.igem.org/Part:BBa_K1109001,iGEM13_Baskent_Meds
19801,https://synbiohub.org/public/igem/BBa_K1075004/1,http://parts.igem.org/Part:BBa_K1075004,iGEM13_Bonn
19802,https://synbiohub.org/public/igem/BBa_K1075005/1,http://parts.igem.org/Part:BBa_K1075005,iGEM13_Bonn
19803,https://synbiohub.org/public/igem/BBa_K1075006/1,http://parts.igem.org/Part:BBa_K1075006,iGEM13_Bonn
19804,https://synbiohub.org/public/igem/BBa_K1075007/1,http://parts.igem.org/Part:BBa_K1075007,iGEM13_Bonn
19805,https://synbiohub.org/public/igem/BBa_K1075014/1,http://parts.igem.org/Part:BBa_K1075014,iGEM13_Bonn
19806,https://synbiohub.org/public/igem/BBa_K1075015/1,http://parts.igem.org/Part:BBa_K1075015,iGEM13_Bonn
19807,https://synbiohub.org/public/igem/BBa_K1075016/1,http://parts.igem.org/Part:BBa_K1075016,iGEM13_Bonn
19808,https://synbiohub.org/public/igem/BBa_K1075017/1,http://parts.igem.org/Part:BBa_K1075017,iGEM13_Bonn
19809,https://synbiohub.org/public/igem/BBa_K1075018/1,http://parts.igem.org/Part:BBa_K1075018,iGEM13_Bonn
19810,https://synbiohub.org/public/igem/BBa_S01535/1,http://parts.igem.org/Part:BBa_S01535,Antiquity &nbsp; (2003-12-15)</div>
19811,https://synbiohub.org/public/igem/BBa_K1075019/1,http://parts.igem.org/Part:BBa_K1075019,iGEM13_Bonn
19812,https://synbiohub.org/public/igem/BBa_K1075021/1,http://parts.igem.org/Part:BBa_K1075021,iGEM13_Bonn
19813,https://synbiohub.org/public/igem/BBa_K1075022/1,http://parts.igem.org/Part:BBa_K1075022,iGEM13_Bonn
19814,https://synbiohub.org/public/igem/BBa_K1075023/1,http://parts.igem.org/Part:BBa_K1075023,iGEM13_Bonn
19815,https://synbiohub.org/public/igem/BBa_K1075024/1,http://parts.igem.org/Part:BBa_K1075024,iGEM13_Bonn
19816,https://synbiohub.org/public/igem/BBa_K1075025/1,http://parts.igem.org/Part:BBa_K1075025,iGEM13_Bonn
19817,https://synbiohub.org/public/igem/BBa_K1075026/1,http://parts.igem.org/Part:BBa_K1075026,iGEM13_Bonn
19818,https://synbiohub.org/public/igem/BBa_K1109003/1,http://parts.igem.org/Part:BBa_K1109003,iGEM13_Baskent_Meds
19819,https://synbiohub.org/public/igem/BBa_K1105000/1,http://parts.igem.org/Part:BBa_K1105000,iGEM13_UGent
19820,https://synbiohub.org/public/igem/BBa_K1075027/1,http://parts.igem.org/Part:BBa_K1075027,iGEM13_Bonn
19821,https://synbiohub.org/public/igem/BBa_K1075028/1,http://parts.igem.org/Part:BBa_K1075028,iGEM13_Bonn
19822,https://synbiohub.org/public/igem/BBa_K204044/1,http://parts.igem.org/Part:BBa_K204044,iGEM09_Osaka
19823,https://synbiohub.org/public/igem/BBa_K1109002/1,http://parts.igem.org/Part:BBa_K1109002,iGEM13_Baskent_Meds
19824,https://synbiohub.org/public/igem/BBa_C0011/1,http://parts.igem.org/Part:BBa_C0011,MIT &nbsp; (2005-11-08)</div>
19825,https://synbiohub.org/public/igem/BBa_K1075029/1,http://parts.igem.org/Part:BBa_K1075029,iGEM13_Bonn
19826,https://synbiohub.org/public/igem/BBa_K1075030/1,http://parts.igem.org/Part:BBa_K1075030,iGEM13_Bonn
19827,https://synbiohub.org/public/igem/BBa_K1075031/1,http://parts.igem.org/Part:BBa_K1075031,iGEM13_Bonn
19828,https://synbiohub.org/public/igem/BBa_K1075033/1,http://parts.igem.org/Part:BBa_K1075033,iGEM13_Bonn
19829,https://synbiohub.org/public/igem/BBa_K1075034/1,http://parts.igem.org/Part:BBa_K1075034,iGEM13_Bonn
19830,https://synbiohub.org/public/igem/BBa_K1075035/1,http://parts.igem.org/Part:BBa_K1075035,iGEM13_Bonn
19831,https://synbiohub.org/public/igem/BBa_K1075036/1,http://parts.igem.org/Part:BBa_K1075036,iGEM13_Bonn
19832,https://synbiohub.org/public/igem/BBa_S01536/1,http://parts.igem.org/Part:BBa_S01536,Antiquity &nbsp; (2003-12-15)</div>
19833,https://synbiohub.org/public/igem/BBa_K1075037/1,http://parts.igem.org/Part:BBa_K1075037,iGEM13_Bonn
19834,https://synbiohub.org/public/igem/BBa_K1075038/1,http://parts.igem.org/Part:BBa_K1075038,iGEM13_Bonn
19835,https://synbiohub.org/public/igem/BBa_K1075039/1,http://parts.igem.org/Part:BBa_K1075039,iGEM13_Bonn
19836,https://synbiohub.org/public/igem/BBa_K1075040/1,http://parts.igem.org/Part:BBa_K1075040,iGEM13_Bonn
19837,https://synbiohub.org/public/igem/BBa_K1075041/1,http://parts.igem.org/Part:BBa_K1075041,iGEM13_Bonn
19838,https://synbiohub.org/public/igem/BBa_K1075042/1,http://parts.igem.org/Part:BBa_K1075042,iGEM13_Bonn
19839,https://synbiohub.org/public/igem/BBa_K1075043/1,http://parts.igem.org/Part:BBa_K1075043,iGEM13_Bonn
19840,https://synbiohub.org/public/igem/BBa_K1151008/1,http://parts.igem.org/Part:BBa_K1151008,iGEM13_UniSalento_Lecce
19841,https://synbiohub.org/public/igem/BBa_K1075045/1,http://parts.igem.org/Part:BBa_K1075045,iGEM13_Bonn
19842,https://synbiohub.org/public/igem/BBa_K1075046/1,http://parts.igem.org/Part:BBa_K1075046,iGEM13_Bonn
19843,https://synbiohub.org/public/igem/BBa_K1075047/1,http://parts.igem.org/Part:BBa_K1075047,iGEM13_Bonn
19844,https://synbiohub.org/public/igem/BBa_K1082001/1,http://parts.igem.org/Part:BBa_K1082001,iGEM13_NTNU-Trondheim
19845,https://synbiohub.org/public/igem/BBa_K1082002/1,http://parts.igem.org/Part:BBa_K1082002,iGEM13_NTNU-Trondheim
19846,https://synbiohub.org/public/igem/BBa_K1109005/1,http://parts.igem.org/Part:BBa_K1109005,iGEM13_Baskent_Meds
19847,https://synbiohub.org/public/igem/BBa_K1137000/1,http://parts.igem.org/Part:BBa_K1137000,iGEM13_Paris_Bettencourt
19848,https://synbiohub.org/public/igem/BBa_K1137001/1,http://parts.igem.org/Part:BBa_K1137001,iGEM13_Paris_Bettencourt
19849,https://synbiohub.org/public/igem/BBa_K1109006/1,http://parts.igem.org/Part:BBa_K1109006,iGEM13_Baskent_Meds
19850,https://synbiohub.org/public/igem/BBa_K1151009/1,http://parts.igem.org/Part:BBa_K1151009,iGEM13_UniSalento_Lecce
19851,https://synbiohub.org/public/igem/BBa_K1137002/1,http://parts.igem.org/Part:BBa_K1137002,iGEM13_Paris_Bettencourt
19852,https://synbiohub.org/public/igem/BBa_K1044007/1,http://parts.igem.org/Part:BBa_K1044007,iGEM13_Biwako_Nagahama
19853,https://synbiohub.org/public/igem/BBa_K1137008/1,http://parts.igem.org/Part:BBa_K1137008,iGEM13_Paris_Bettencourt
19854,https://synbiohub.org/public/igem/BBa_K1151010/1,http://parts.igem.org/Part:BBa_K1151010,iGEM13_UniSalento_Lecce
19855,https://synbiohub.org/public/igem/BBa_K1151011/1,http://parts.igem.org/Part:BBa_K1151011,iGEM13_UniSalento_Lecce
19856,https://synbiohub.org/public/igem/BBa_K1137010/1,http://parts.igem.org/Part:BBa_K1137010,iGEM13_Paris_Bettencourt
19857,https://synbiohub.org/public/igem/BBa_K1137011/1,http://parts.igem.org/Part:BBa_K1137011,iGEM13_Paris_Bettencourt
19858,https://synbiohub.org/public/igem/BBa_K1137009/1,http://parts.igem.org/Part:BBa_K1137009,iGEM13_Paris_Bettencourt
19859,https://synbiohub.org/public/igem/BBa_K1141000/1,http://parts.igem.org/Part:BBa_K1141000,iGEM13_Grenoble-EMSE-LSU
19860,https://synbiohub.org/public/igem/BBa_K1075048/1,http://parts.igem.org/Part:BBa_K1075048,iGEM13_Bonn
19861,https://synbiohub.org/public/igem/BBa_K1075049/1,http://parts.igem.org/Part:BBa_K1075049,iGEM13_Bonn
19862,https://synbiohub.org/public/igem/BBa_K1141001/1,http://parts.igem.org/Part:BBa_K1141001,iGEM13_Grenoble-EMSE-LSU
19863,https://synbiohub.org/public/igem/BBa_K1095000/1,http://parts.igem.org/Part:BBa_K1095000,iGEM13_Leicester
19864,https://synbiohub.org/public/igem/BBa_K1095001/1,http://parts.igem.org/Part:BBa_K1095001,iGEM13_Leicester
19865,https://synbiohub.org/public/igem/BBa_K1201000/1,http://parts.igem.org/Part:BBa_K1201000,iGEM13_Westminster
19866,https://synbiohub.org/public/igem/BBa_K1201001/1,http://parts.igem.org/Part:BBa_K1201001,iGEM13_Westminster
19867,https://synbiohub.org/public/igem/BBa_K1095002/1,http://parts.igem.org/Part:BBa_K1095002,iGEM13_Leicester
19868,https://synbiohub.org/public/igem/BBa_K1132047/1,http://parts.igem.org/Part:BBa_K1132047,iGEM13_INSA_Toulouse
19869,https://synbiohub.org/public/igem/BBa_K1093022/1,http://parts.igem.org/Part:BBa_K1093022,iGEM13_Warsaw
19870,https://synbiohub.org/public/igem/BBa_J100131/1,http://parts.igem.org/Part:BBa_J100131,Campbell_M_Lab
19871,https://synbiohub.org/public/igem/BBa_J100132/1,http://parts.igem.org/Part:BBa_J100132,Campbell_M_Lab
19872,https://synbiohub.org/public/igem/BBa_K1065300/1,http://parts.igem.org/Part:BBa_K1065300,iGEM13_UNITN-Trento
19873,https://synbiohub.org/public/igem/BBa_K1210002/1,http://parts.igem.org/Part:BBa_K1210002,iGEM13_Lethbridge
19874,https://synbiohub.org/public/igem/BBa_K1093023/1,http://parts.igem.org/Part:BBa_K1093023,iGEM13_Warsaw
19875,https://synbiohub.org/public/igem/BBa_K1093024/1,http://parts.igem.org/Part:BBa_K1093024,iGEM13_Warsaw
19876,https://synbiohub.org/public/igem/BBa_K1151012/1,http://parts.igem.org/Part:BBa_K1151012,iGEM13_UniSalento_Lecce
19877,https://synbiohub.org/public/igem/BBa_K1151017/1,http://parts.igem.org/Part:BBa_K1151017,iGEM13_UniSalento_Lecce
19878,https://synbiohub.org/public/igem/BBa_K1151018/1,http://parts.igem.org/Part:BBa_K1151018,iGEM13_UniSalento_Lecce
19879,https://synbiohub.org/public/igem/BBa_K1151019/1,http://parts.igem.org/Part:BBa_K1151019,iGEM13_UniSalento_Lecce
19880,https://synbiohub.org/public/igem/BBa_K1151036/1,http://parts.igem.org/Part:BBa_K1151036,iGEM13_UniSalento_Lecce
19881,https://synbiohub.org/public/igem/BBa_K1151034/1,http://parts.igem.org/Part:BBa_K1151034,iGEM13_UniSalento_Lecce
19882,https://synbiohub.org/public/igem/BBa_K1093025/1,http://parts.igem.org/Part:BBa_K1093025,iGEM13_Warsaw
19883,https://synbiohub.org/public/igem/BBa_K1093026/1,http://parts.igem.org/Part:BBa_K1093026,iGEM13_Warsaw
19884,https://synbiohub.org/public/igem/BBa_K1093027/1,http://parts.igem.org/Part:BBa_K1093027,iGEM13_Warsaw
19885,https://synbiohub.org/public/igem/BBa_K1093028/1,http://parts.igem.org/Part:BBa_K1093028,iGEM13_Warsaw
19886,https://synbiohub.org/public/igem/BBa_K1194000/1,http://parts.igem.org/Part:BBa_K1194000,iGEM13_IIT_Madras
19887,https://synbiohub.org/public/igem/BBa_K1093029/1,http://parts.igem.org/Part:BBa_K1093029,iGEM13_Warsaw
19888,https://synbiohub.org/public/igem/BBa_K1194003/1,http://parts.igem.org/Part:BBa_K1194003,iGEM13_IIT_Madras
19889,https://synbiohub.org/public/igem/BBa_K1067004/1,http://parts.igem.org/Part:BBa_K1067004,iGEM13_DTU-Denmark
19890,https://synbiohub.org/public/igem/BBa_K1222004/1,http://parts.igem.org/Part:BBa_K1222004,iGEM13_TzuChiU_Formosa
19891,https://synbiohub.org/public/igem/BBa_K1222000/1,http://parts.igem.org/Part:BBa_K1222000,iGEM13_TzuChiU_Formosa
19892,https://synbiohub.org/public/igem/BBa_K1222003/1,http://parts.igem.org/Part:BBa_K1222003,iGEM13_TzuChiU_Formosa
19893,https://synbiohub.org/public/igem/BBa_K1222001/1,http://parts.igem.org/Part:BBa_K1222001,iGEM13_TzuChiU_Formosa
19894,https://synbiohub.org/public/igem/BBa_K1067005/1,http://parts.igem.org/Part:BBa_K1067005,iGEM13_DTU-Denmark
19895,https://synbiohub.org/public/igem/BBa_K1067006/1,http://parts.igem.org/Part:BBa_K1067006,iGEM13_DTU-Denmark
19896,https://synbiohub.org/public/igem/BBa_K1222002/1,http://parts.igem.org/Part:BBa_K1222002,iGEM13_TzuChiU_Formosa
19897,https://synbiohub.org/public/igem/BBa_K1060012/1,http://parts.igem.org/Part:BBa_K1060012,iGEM13_KU_Leuven
19898,https://synbiohub.org/public/igem/BBa_K1139022/1,http://parts.igem.org/Part:BBa_K1139022,iGEM13_Tokyo_Tech
19899,https://synbiohub.org/public/igem/BBa_K1060013/1,http://parts.igem.org/Part:BBa_K1060013,iGEM13_KU_Leuven
19900,https://synbiohub.org/public/igem/BBa_K1028003/1,http://parts.igem.org/Part:BBa_K1028003,iGEM13_Leeds
19901,https://synbiohub.org/public/igem/BBa_K1149050/1,http://parts.igem.org/Part:BBa_K1149050,iGEM13_Imperial_College
19902,https://synbiohub.org/public/igem/BBa_K1149051/1,http://parts.igem.org/Part:BBa_K1149051,iGEM13_Imperial_College
19903,https://synbiohub.org/public/igem/BBa_S05237/1,http://parts.igem.org/Part:BBa_S05237,Guests &nbsp; (2013-09-24)</div>
19904,https://synbiohub.org/public/igem/BBa_S05238/1,http://parts.igem.org/Part:BBa_S05238,Guests &nbsp; (2013-09-24)</div>
19905,https://synbiohub.org/public/igem/BBa_K1051850/1,http://parts.igem.org/Part:BBa_K1051850,iGEM13_Shenzhen_BGIC_ATCG
19906,https://synbiohub.org/public/igem/BBa_K1051851/1,http://parts.igem.org/Part:BBa_K1051851,iGEM13_Shenzhen_BGIC_ATCG
19907,https://synbiohub.org/public/igem/BBa_K1202100/1,http://parts.igem.org/Part:BBa_K1202100,iGEM13_ATOMS-TURKIYE
19908,https://synbiohub.org/public/igem/BBa_K1180002/1,http://parts.igem.org/Part:BBa_K1180002,iGEM13_NJU_China
19909,https://synbiohub.org/public/igem/BBa_K1202101/1,http://parts.igem.org/Part:BBa_K1202101,iGEM13_ATOMS-TURKIYE
19910,https://synbiohub.org/public/igem/BBa_K1202103/1,http://parts.igem.org/Part:BBa_K1202103,iGEM13_ATOMS-TURKIYE
19911,https://synbiohub.org/public/igem/BBa_K1202102/1,http://parts.igem.org/Part:BBa_K1202102,iGEM13_ATOMS-TURKIYE
19912,https://synbiohub.org/public/igem/BBa_K1061003/1,http://parts.igem.org/Part:BBa_K1061003,iGEM13_SYSU-China
19913,https://synbiohub.org/public/igem/BBa_K1202104/1,http://parts.igem.org/Part:BBa_K1202104,iGEM13_ATOMS-TURKIYE
19914,https://synbiohub.org/public/igem/BBa_K1202106/1,http://parts.igem.org/Part:BBa_K1202106,iGEM13_ATOMS-TURKIYE
19915,https://synbiohub.org/public/igem/BBa_K1151014/1,http://parts.igem.org/Part:BBa_K1151014,iGEM13_UniSalento_Lecce
19916,https://synbiohub.org/public/igem/BBa_K1202108/1,http://parts.igem.org/Part:BBa_K1202108,iGEM13_ATOMS-TURKIYE
19917,https://synbiohub.org/public/igem/BBa_K1151015/1,http://parts.igem.org/Part:BBa_K1151015,iGEM13_UniSalento_Lecce
19918,https://synbiohub.org/public/igem/BBa_K1151016/1,http://parts.igem.org/Part:BBa_K1151016,iGEM13_UniSalento_Lecce
19919,https://synbiohub.org/public/igem/BBa_K1202110/1,http://parts.igem.org/Part:BBa_K1202110,iGEM13_ATOMS-TURKIYE
19920,https://synbiohub.org/public/igem/BBa_K1151020/1,http://parts.igem.org/Part:BBa_K1151020,iGEM13_UniSalento_Lecce
19921,https://synbiohub.org/public/igem/BBa_K1151021/1,http://parts.igem.org/Part:BBa_K1151021,iGEM13_UniSalento_Lecce
19922,https://synbiohub.org/public/igem/BBa_K1202105/1,http://parts.igem.org/Part:BBa_K1202105,iGEM13_ATOMS-TURKIYE
19923,https://synbiohub.org/public/igem/BBa_K1202109/1,http://parts.igem.org/Part:BBa_K1202109,iGEM13_ATOMS-TURKIYE
19924,https://synbiohub.org/public/igem/BBa_K1202111/1,http://parts.igem.org/Part:BBa_K1202111,iGEM13_ATOMS-TURKIYE
19925,https://synbiohub.org/public/igem/BBa_K1180003/1,http://parts.igem.org/Part:BBa_K1180003,iGEM13_NJU_China
19926,https://synbiohub.org/public/igem/BBa_K1151022/1,http://parts.igem.org/Part:BBa_K1151022,iGEM13_UniSalento_Lecce
19927,https://synbiohub.org/public/igem/BBa_K1202107/1,http://parts.igem.org/Part:BBa_K1202107,iGEM13_ATOMS-TURKIYE
19928,https://synbiohub.org/public/igem/BBa_K1151023/1,http://parts.igem.org/Part:BBa_K1151023,iGEM13_UniSalento_Lecce
19929,https://synbiohub.org/public/igem/BBa_K1151027/1,http://parts.igem.org/Part:BBa_K1151027,iGEM13_UniSalento_Lecce
19930,https://synbiohub.org/public/igem/BBa_K1151028/1,http://parts.igem.org/Part:BBa_K1151028,iGEM13_UniSalento_Lecce
19931,https://synbiohub.org/public/igem/BBa_K1151029/1,http://parts.igem.org/Part:BBa_K1151029,iGEM13_UniSalento_Lecce
19932,https://synbiohub.org/public/igem/BBa_K1151030/1,http://parts.igem.org/Part:BBa_K1151030,iGEM13_UniSalento_Lecce
19933,https://synbiohub.org/public/igem/BBa_K1202116/1,http://parts.igem.org/Part:BBa_K1202116,iGEM13_ATOMS-TURKIYE
19934,https://synbiohub.org/public/igem/BBa_K1202114/1,http://parts.igem.org/Part:BBa_K1202114,iGEM13_ATOMS-TURKIYE
19935,https://synbiohub.org/public/igem/BBa_K1202112/1,http://parts.igem.org/Part:BBa_K1202112,iGEM13_ATOMS-TURKIYE
19936,https://synbiohub.org/public/igem/BBa_K1151031/1,http://parts.igem.org/Part:BBa_K1151031,iGEM13_UniSalento_Lecce
19937,https://synbiohub.org/public/igem/BBa_K1151032/1,http://parts.igem.org/Part:BBa_K1151032,iGEM13_UniSalento_Lecce
19938,https://synbiohub.org/public/igem/BBa_K1151033/1,http://parts.igem.org/Part:BBa_K1151033,iGEM13_UniSalento_Lecce
19939,https://synbiohub.org/public/igem/BBa_K1151037/1,http://parts.igem.org/Part:BBa_K1151037,iGEM13_UniSalento_Lecce
19940,https://synbiohub.org/public/igem/BBa_K1202113/1,http://parts.igem.org/Part:BBa_K1202113,iGEM13_ATOMS-TURKIYE
19941,https://synbiohub.org/public/igem/BBa_K1202115/1,http://parts.igem.org/Part:BBa_K1202115,iGEM13_ATOMS-TURKIYE
19942,https://synbiohub.org/public/igem/BBa_K1080014/1,http://parts.igem.org/Part:BBa_K1080014,iGEM13_Macquarie_Australia
19943,https://synbiohub.org/public/igem/BBa_K1115009/1,http://parts.igem.org/Part:BBa_K1115009,iGEM13_SydneyUni_Australia
19944,https://synbiohub.org/public/igem/BBa_K1080015/1,http://parts.igem.org/Part:BBa_K1080015,iGEM13_Macquarie_Australia
19945,https://synbiohub.org/public/igem/BBa_K1080016/1,http://parts.igem.org/Part:BBa_K1080016,iGEM13_Macquarie_Australia
19946,https://synbiohub.org/public/igem/BBa_K1080017/1,http://parts.igem.org/Part:BBa_K1080017,iGEM13_Macquarie_Australia
19947,https://synbiohub.org/public/igem/BBa_K1080018/1,http://parts.igem.org/Part:BBa_K1080018,iGEM13_Macquarie_Australia
19948,https://synbiohub.org/public/igem/BBa_K1080019/1,http://parts.igem.org/Part:BBa_K1080019,iGEM13_Macquarie_Australia
19949,https://synbiohub.org/public/igem/BBa_K1080020/1,http://parts.igem.org/Part:BBa_K1080020,iGEM13_Macquarie_Australia
19950,https://synbiohub.org/public/igem/BBa_K1080021/1,http://parts.igem.org/Part:BBa_K1080021,iGEM13_Macquarie_Australia
19951,https://synbiohub.org/public/igem/BBa_K1080022/1,http://parts.igem.org/Part:BBa_K1080022,iGEM13_Macquarie_Australia
19952,https://synbiohub.org/public/igem/BBa_K1080023/1,http://parts.igem.org/Part:BBa_K1080023,iGEM13_Macquarie_Australia
19953,https://synbiohub.org/public/igem/BBa_K1080024/1,http://parts.igem.org/Part:BBa_K1080024,iGEM13_Macquarie_Australia
19954,https://synbiohub.org/public/igem/BBa_K1080025/1,http://parts.igem.org/Part:BBa_K1080025,iGEM13_Macquarie_Australia
19955,https://synbiohub.org/public/igem/BBa_S05239/1,http://parts.igem.org/Part:BBa_S05239,Guests &nbsp; (2013-09-25)</div>
19956,https://synbiohub.org/public/igem/BBa_K1080026/1,http://parts.igem.org/Part:BBa_K1080026,iGEM13_Macquarie_Australia
19957,https://synbiohub.org/public/igem/BBa_K1080027/1,http://parts.igem.org/Part:BBa_K1080027,iGEM13_Macquarie_Australia
19958,https://synbiohub.org/public/igem/BBa_K1080028/1,http://parts.igem.org/Part:BBa_K1080028,iGEM13_Macquarie_Australia
19959,https://synbiohub.org/public/igem/BBa_S05240/1,http://parts.igem.org/Part:BBa_S05240,Guests &nbsp; (2013-09-25)</div>
19960,https://synbiohub.org/public/igem/BBa_K1074010/1,http://parts.igem.org/Part:BBa_K1074010,iGEM13_USTC_CHINA
19961,https://synbiohub.org/public/igem/BBa_K1230008/1,http://parts.igem.org/Part:BBa_K1230008,iGEM13_Ciencias-UNAM
19962,https://synbiohub.org/public/igem/BBa_K1230009/1,http://parts.igem.org/Part:BBa_K1230009,iGEM13_Ciencias-UNAM
19963,https://synbiohub.org/public/igem/BBa_K1033206/1,http://parts.igem.org/Part:BBa_K1033206,iGEM13_Uppsala
19964,https://synbiohub.org/public/igem/BBa_K1033207/1,http://parts.igem.org/Part:BBa_K1033207,iGEM13_Uppsala
19965,https://synbiohub.org/public/igem/BBa_K1033280/1,http://parts.igem.org/Part:BBa_K1033280,iGEM13_Uppsala
19966,https://synbiohub.org/public/igem/BBa_K1033281/1,http://parts.igem.org/Part:BBa_K1033281,iGEM13_Uppsala
19967,https://synbiohub.org/public/igem/BBa_K1033282/1,http://parts.igem.org/Part:BBa_K1033282,iGEM13_Uppsala
19968,https://synbiohub.org/public/igem/BBa_K1051150/1,http://parts.igem.org/Part:BBa_K1051150,iGEM13_Shenzhen_BGIC_ATCG
19969,https://synbiohub.org/public/igem/BBa_K1051151/1,http://parts.igem.org/Part:BBa_K1051151,iGEM13_Shenzhen_BGIC_ATCG
19970,https://synbiohub.org/public/igem/BBa_K1051152/1,http://parts.igem.org/Part:BBa_K1051152,iGEM13_Shenzhen_BGIC_ATCG
19971,https://synbiohub.org/public/igem/BBa_K1051153/1,http://parts.igem.org/Part:BBa_K1051153,iGEM13_Shenzhen_BGIC_ATCG
19972,https://synbiohub.org/public/igem/BBa_K1051420/1,http://parts.igem.org/Part:BBa_K1051420,iGEM13_Shenzhen_BGIC_ATCG
19973,https://synbiohub.org/public/igem/BBa_K1051421/1,http://parts.igem.org/Part:BBa_K1051421,iGEM13_Shenzhen_BGIC_ATCG
19974,https://synbiohub.org/public/igem/BBa_K1051422/1,http://parts.igem.org/Part:BBa_K1051422,iGEM13_Shenzhen_BGIC_ATCG
19975,https://synbiohub.org/public/igem/BBa_K1051423/1,http://parts.igem.org/Part:BBa_K1051423,iGEM13_Shenzhen_BGIC_ATCG
